交易日期,股票代码,总市值,是否交易,最后一天涨跌幅,交易天数,下月涨幅
2006-09-30,sh600007,5800000000.0,1,0.009749,20,-0.0303445834325
2006-10-31,sh600007,7081196210.0,1,0.02329,17,0.231861454075
2006-11-30,sh600007,8723066740.0,1,0.030952,22,0.166280656071
2006-12-31,sh600007,10173553590.0,1,0.033777,21,0.327723831925
2007-01-31,sh600007,13507658780.0,1,-0.1,20,0.0178954510178
2007-02-28,sh600007,13749406590.0,1,0.020942,15,0.0461561558738
2007-03-31,sh600007,14383994590.0,1,-0.006263,22,0.116247274436
2007-04-30,sh600007,16056083590.0,1,-0.001879,21,0.599748241928
2007-05-31,sh600007,25685704620.0,1,0.086031,17,-0.264649745255
2007-06-30,sh600007,18795892080.0,1,-0.094614,21,0.217040141623
2007-07-31,sh600007,22875386350.0,1,-0.020276,22,-0.00792499817243
2007-08-31,sh600007,22694075490.0,1,0.004458,23,-0.0683519897019
2007-09-30,sh600007,21142860390.0,1,0.027914,20,-0.109574688882
2007-10-31,sh600007,18826110560.0,1,0.081597,18,-0.0374555674496
2007-11-30,sh600007,18121012790.0,1,0.013521,22,0.167869687371
2007-12-31,sh600007,21163006040.0,1,0.025378,20,-0.1518353039
2008-01-31,sh600007,17949774760.0,1,-0.024096,22,0.0162738907243
2008-02-29,sh600007,18241886690.0,1,0.019133,16,-0.169518498427
2008-03-31,sh600007,15149529310.0,1,-0.03466,21,-0.0272616783371
2008-04-30,sh600007,14736543470.0,1,0.070227,19,-0.141876862939
2008-05-31,sh600007,12490303420.0,1,0.018062,20,-0.0903239148958
2008-06-30,sh600007,11362146980.0,1,0.071225,20,-0.00443340728739
2008-07-31,sh600007,11311782860.0,1,-0.057095,23,-0.278715903289
2008-08-31,sh600007,8158988530.0,1,0.025316,21,0.0555555082024
2008-09-30,sh600007,8612265670.0,1,-0.004657,19,-0.25964988087
2008-10-31,sh600007,6376098440.0,1,-0.00315,20,0.0742493412123
2008-11-30,sh600007,6849521230.0,1,-0.040903,20,0.047060801838
2008-12-31,sh600007,7171851640.0,1,-0.049399,23,0.109549459388
2009-01-31,sh600007,7957532020.0,1,-0.019851,14,0.00759569285062
2009-02-28,sh600007,8017968970.0,1,-0.048984,20,0.135678917929
2009-03-31,sh600007,9105834110.0,1,-0.004405,22,-0.0298649182786
2009-04-30,sh600007,8833867820.0,1,0.006889,20,0.046751075839
2009-05-31,sh600007,9246853660.0,1,0.006579,18,0.283486872967
2009-06-30,sh600007,11684477390.0,1,-0.0301,22,-0.0189670177135
2009-07-31,sh600007,11462875240.0,1,0.029864,23,-0.224956390414
2009-08-31,sh600007,8884231950.0,1,-0.07644,21,0.0612251734764
2009-09-30,sh600007,9428164520.0,1,0.008621,22,0.163461015192
2009-10-31,sh600007,10969306800.0,1,0.00554,16,0.207527572656
2009-11-30,sh600007,13245765320.0,1,0.06737,21,-0.0661620022911
2009-12-31,sh600007,12369429520.0,1,0.017399,23,-0.11319050577
2010-01-31,sh600007,10969306800.0,1,-0.01,20,0.0293855104673
2010-02-28,sh600007,11291637210.0,1,-0.008842,15,0.0508455555224
2010-03-31,sh600007,11865788250.0,1,0.012027,23,-0.179116875294
2010-04-30,sh600007,9740422100.0,1,-0.008205,20,-0.0113767264117
2010-05-31,sh600007,9488601470.0,1,-0.044956,20,0.0594465736304
2010-06-30,sh600007,10052679690.0,1,0.017329,19,0.142288450687
2010-07-31,sh600007,11483020890.0,1,-0.006103,22,0.0596490741251
2010-08-31,sh600007,12167973010.0,1,-0.009836,22,-0.0405614621005
2010-09-30,sh600007,11674404570.0,1,-0.000862,19,-0.0112152134703
2010-10-31,sh600007,11543457840.0,1,-0.019675,16,0.052356117187
2010-11-30,sh600007,12147827360.0,1,-0.032879,21,-0.164180194066
2010-12-31,sh600007,10153407940.0,1,0.0,23,-0.0496015543298
2011-01-31,sh600007,9649766680.0,1,0.007361,20,0.141961982759
2011-02-28,sh600007,11019670920.0,1,0.099497,15,-0.051191461475
2011-03-31,sh600007,10455592700.0,1,-0.003839,23,-0.0876681321935
2011-04-30,sh600007,9538965600.0,1,0.005308,18,-0.033520993747
2011-05-31,sh600007,9125979760.0,1,0.028377,21,0.00220725254196
2011-06-30,sh600007,9146125410.0,1,0.008889,21,0.0330403126903
2011-07-31,sh600007,9448310170.0,1,-0.012632,21,1.91501543889e-06
2011-08-31,sh600007,9448310170.0,1,0.005359,23,-0.0330485396446
2011-09-30,sh600007,9136052580.0,1,0.030682,21,0.114662190448
2011-10-31,sh600007,10183626420.0,1,0.021212,16,-0.0247273465766
2011-11-30,sh600007,9931805790.0,1,0.011282,22,-0.0750533571088
2011-12-31,sh600007,9186416710.0,1,0.016722,22,0.003291030788
2012-01-31,sh600007,9216635190.0,1,-0.005435,15,0.0972659852797
2012-02-29,sh600007,10113116640.0,1,-0.005941,21,0.0169302662146
2012-03-31,sh600007,10284354670.0,1,-0.008738,22,0.0744379835216
2012-04-30,sh600007,11049889400.0,1,-0.004537,16,-0.00641436154799
2012-05-31,sh600007,10848432890.0,1,-0.002778,22,-0.0343554066524
2012-06-30,sh600007,10475738350.0,1,-0.000961,20,-0.0461523499558
2012-07-31,sh600007,9992242740.0,1,0.001009,22,0.0282266397459
2012-08-31,sh600007,10274281850.0,1,0.004926,23,0.0284315906204
2012-09-30,sh600007,10566393780.0,1,0.045862,20,-0.0219253834131
2012-10-31,sh600007,10334718800.0,1,-0.005814,18,-0.00682323466286
2012-11-30,sh600007,10264209020.0,1,0.011917,22,0.127575980704
2012-12-31,sh600007,11573676320.0,1,0.016814,21,-0.0113143712217
2013-01-31,sh600007,11442729590.0,1,-0.015598,20,0.0272877456327
2013-02-28,sh600007,11754987170.0,1,0.016551,15,-0.0257039772822
2013-03-31,sh600007,11452802410.0,1,0.0,21,-0.0844350363301
2013-04-30,sh600007,10485811180.0,1,-0.016068,18,0.0768506490008
2013-05-31,sh600007,11291637210.0,1,0.011733,22,-0.164845371286
2013-06-30,sh600007,9297217790.0,1,0.006543,17,-0.0184197041734
2013-07-31,sh600007,9125979760.0,1,0.005549,23,0.2130239755
2013-08-31,sh600007,11070035050.0,1,0.1001,22,0.0254776118893
2013-09-30,sh600007,11352074160.0,1,0.014401,19,-0.0647723658356
2013-10-31,sh600007,10616757910.0,1,-0.010329,18,0.0313075260517
2013-11-30,sh600007,10949161140.0,1,0.004621,21,-0.0239211723017
2013-12-31,sh600007,10687267690.0,1,0.012405,22,-0.0593786593474
2014-01-31,sh600007,10052679690.0,1,-0.001001,21,-0.0210415713807
2014-02-28,sh600007,9841150360.0,1,0.001025,16,-0.023541066044
2014-03-31,sh600007,9609475370.0,1,-0.001047,21,0.074421952153
2014-04-30,sh600007,10324645970.0,1,0.011846,21,-0.0263408485048
2014-05-31,sh600007,10052679690.0,1,0.002008,20,-0.0148159316575
2014-06-30,sh600007,9730349280.0,1,0.011518,20,0.0962740414537
2014-07-31,sh600007,10667122040.0,1,-0.004699,23,0.0406034209213
2014-08-31,sh600007,11100253520.0,1,0.000908,21,0.0372044434771
2014-09-30,sh600007,11513239360.0,1,0.017809,21,0.0839888035502
2014-10-31,sh600007,12480230600.0,1,0.100355,18,0.131555219612
2014-11-30,sh600007,14122101130.0,1,-0.010586,20,0.0905853405288
2014-12-31,sh600007,15401349940.0,1,0.0574,23,0.0163489570428
2015-01-31,sh600007,15653170580.0,1,-0.006394,20,0.0180177456232
2015-02-28,sh600007,15935209690.0,1,0.003807,15,0.0764881511925
2015-03-31,sh600007,17154021550.0,1,-0.027968,22,0.0610680946258
2015-04-30,sh600007,18201595390.0,1,0.008934,21,-0.0597671016001
2015-05-31,sh600007,17114000000.0,1,-0.001763,20,-0.0941036360253
2015-06-30,sh600007,15341000000.0,1,0.07178,21,-0.150362337803
2015-07-31,sh600007,13034000000.0,1,0.008574,23,0.214065413713
2015-08-31,sh600007,15824000000.0,1,0.003834,21,-0.127944515151
2015-09-30,sh600007,13800000000.0,1,-0.002185,20,0.0912391732544
2015-10-31,sh600007,15059000000.0,1,0.022572,17,0.0394634114911
2015-11-30,sh600007,15653000000.0,1,0.021696,21,0.208495624329
2015-12-31,sh600007,18917000000.0,1,-0.026439,23,-0.208200100951
2016-01-31,sh600007,14978000000.0,1,0.039133,20,-0.0800287811169
2016-02-29,sh600007,13780000000.0,1,-0.027027,16,0.109650391887
2016-03-31,sh600007,15291000000.0,1,-0.01043,23,0.0263489618682
2016-04-30,sh600007,15693461879.7,1,0.016308,20,0.146343023705
2016-05-31,sh600007,17990066057.2,1,0.042615,21,0.143585316947
2016-06-30,sh600007,20347107186.8,1,-0.013672,20,0.0787121188673
2016-07-31,sh600007,21948686415.9,1,-0.006384,21,0.0266173374061
2016-08-31,sh600007,22532910285.6,1,-0.001339,23,-0.0107285312567
2016-09-30,sh600007,22291162477.4,1,0.010502,20,-0.112063853201
2016-10-31,sh600007,19793101793.1,1,-0.014049,16,-0.00305402004807
2016-11-30,sh600007,19732664841.1,1,-0.055448,22,-0.118429219205
2016-12-31,sh600007,17395769362.2,1,-0.003462,22,0.0532730297258
2017-01-31,sh600007,18322469293.5,1,0.001101,18,0.106653825573
2017-02-28,sh600007,20276597409.4,1,0.039773,18,0.036762634248
2017-03-31,sh600007,21021986484.6,1,0.019043,18,
2000-04-30,sh600008,21076000000.0,1,0.099885,2,0.0469719654824
2000-05-31,sh600008,22066000000.0,1,-0.00199,18,0.0907290890721
2000-06-30,sh600008,24068000000.0,1,-0.01219,22,-0.0159970527973
2000-07-31,sh600008,23683000000.0,1,0.00373,21,0.105429574759
2000-08-31,sh600008,26180000000.0,1,-0.03055,23,-0.121428892092
2000-09-30,sh600008,23001000000.0,1,-0.005706,20,-0.00717354050442
2000-10-31,sh600008,22836000000.0,1,-0.004317,17,0.019269864332
2000-11-30,sh600008,23276000000.0,1,-0.004235,22,0.024571882405
2000-12-31,sh600008,23848000000.0,1,0.002775,21,-0.0392057615784
2001-01-31,sh600008,22913000000.0,1,0.00628,14,-0.0998545693008
2001-02-28,sh600008,20625000000.0,1,0.004285,18,0.0373342623433
2001-03-31,sh600008,21395000000.0,1,-0.003586,22,-0.0390762035388
2001-04-30,sh600008,20559000000.0,1,0.008635,21,0.0155168163414
2001-05-31,sh600008,20878000000.0,1,0.02043,17,0.115390543412
2001-06-30,sh600008,22880000000.0,1,0.029703,21,-0.0961543698228
2001-07-31,sh600008,20680000000.0,1,0.013477,22,-0.11382959762
2001-08-31,sh600008,18326000000.0,1,-0.009512,23,-0.129652819479
2001-09-30,sh600008,15950000000.0,1,0.009749,20,-0.0289648709992
2001-10-31,sh600008,15488000000.0,1,0.014409,18,0.114345044748
2001-11-30,sh600008,17259000000.0,1,0.005769,22,-0.140216973992
2001-12-31,sh600008,14839000000.0,1,-0.011722,21,0.0281694785263
2002-01-31,sh600008,15257000000.0,1,0.083594,20,0.0165836444603
2002-02-28,sh600008,15510000000.0,1,-0.018789,10,0.0042547722978
2002-03-31,sh600008,15576000000.0,1,-0.017349,21,0.0169485363943
2002-04-30,sh600008,15444000000.0,1,-0.006212,21,-0.112535321827
2002-05-31,sh600008,13706000000.0,1,0.008091,18,0.136436559371
2002-06-30,sh600008,15576000000.0,0,0.0,19,-0.02966263819
2002-07-31,sh600008,15114000000.0,1,-0.007225,23,-0.0130999958278
2002-08-31,sh600008,14916000000.0,1,-0.002941,22,-0.0744860607257
2002-09-30,sh600008,13805000000.0,1,-0.007905,20,-0.0517938538181
2002-10-31,sh600008,13090000000.0,1,0.0,18,-0.0680679388669
2002-11-30,sh600008,12199000000.0,0,0.0,20,-0.0513981432059
2002-12-31,sh600008,11572000000.0,1,-0.01774,21,0.0731943124086
2003-01-31,sh600008,12419000000.0,1,0.000887,20,0.0124009873639
2003-02-28,sh600008,12573000000.0,1,-0.01039,15,-0.0174979775241
2003-03-31,sh600008,12353000000.0,1,0.022769,20,-0.0154951143385
2003-04-30,sh600008,11770000000.0,1,0.01711,22,0.0504678958734
2003-05-31,sh600008,12364000000.0,1,0.021818,14,-0.0480422914141
2003-06-30,sh600008,11770000000.0,1,-0.010176,21,-0.0289697465786
2003-07-31,sh600008,11429000000.0,1,-0.025328,23,-0.0308003392415
2003-08-31,sh600008,11077000000.0,1,0.008008,21,-0.0228377129185
2003-09-30,sh600008,10824000000.0,1,0.01758,22,0.0172760291825
2003-10-31,sh600008,11011000000.0,1,0.00502,18,0.0469505838483
2003-11-30,sh600008,11528000000.0,1,0.007692,20,0.106869525901
2003-12-31,sh600008,12760000000.0,1,-0.026029,23,-0.0336205263517
2004-01-31,sh600008,12331000000.0,1,0.005381,13,0.0722566298258
2004-02-29,sh600008,13222000000.0,1,0.013491,19,0.0266223718406
2004-03-31,sh600008,13574000000.0,1,0.010647,23,-0.074553260689
2004-04-30,sh600008,12562000000.0,1,0.000876,21,0.0385287272427
2004-05-31,sh600008,13046000000.0,1,0.010221,16,-0.130744422594
2004-06-30,sh600008,11044000000.0,1,-0.009862,22,-0.0428280121691
2004-07-31,sh600008,10571000000.0,1,0.0,22,-0.022895985904
2004-08-31,sh600008,10329000000.0,1,0.009677,22,0.0213017093711
2004-09-30,sh600008,10549000000.0,1,-0.014388,22,-0.0625655473242
2004-10-31,sh600008,9889000000.0,1,-0.00882,16,-0.0367090153986
2004-11-30,sh600008,9526000000.0,1,-0.010286,22,-0.0461927799641
2004-12-31,sh600008,9086000000.0,1,0.012255,23,1.41116337682e-06
2005-01-31,sh600008,9086000000.0,1,-0.004819,20,0.0581114197652
2005-02-28,sh600008,9614000000.0,1,0.0,13,-0.092677327299
2005-03-31,sh600008,8723000000.0,1,0.00507,23,0.119798801613
2005-04-30,sh600008,9768000000.0,1,-0.012236,21,-0.0900914809071
2005-05-31,sh600008,8888000000.0,1,-0.003699,16,0.076360092289
2005-06-30,sh600008,9438000000.0,1,-0.033784,22,0.0303057463633
2005-07-31,sh600008,9724000000.0,1,-0.01559,21,0.110858283889
2005-08-31,sh600008,10802000000.0,1,0.012371,22,0.0712846072596
2005-09-30,sh600008,11572000000.0,1,0.011538,22,-0.0969596531513
2005-10-31,sh600008,10450000000.0,1,0.012793,16,0.0231577073958
2005-11-30,sh600008,10692000000.0,0,0.0,21,0.150202913119
2005-12-31,sh600008,12298000000.0,1,-0.031196,22,0.13237740567
2006-01-31,sh600008,13926000000.0,1,0.072881,16,-0.0505518754237
2006-02-28,sh600008,13222000000.0,0,0.0,15,-0.038269781438
2006-03-31,sh600008,12716000000.0,1,-0.001727,2,0.0548425224379
2006-04-30,sh600008,10318000000.0,1,0.010776,8,0.123665152343
2006-05-31,sh600008,11594000000.0,1,-0.029466,17,-0.0395489221618
2006-06-30,sh600008,10758000000.0,1,-0.029762,21,-0.106339175913
2006-07-31,sh600008,9614000000.0,1,-0.041667,21,0.0320359837948
2006-08-31,sh600008,9922000000.0,1,0.008949,23,0.0421262442553
2006-09-30,sh600008,10340000000.0,1,0.004274,21,0.0148948758039
2006-10-31,sh600008,10494000000.0,1,0.032468,17,0.123692961894
2006-11-30,sh600008,11792000000.0,1,0.005629,21,0.0727604744428
2006-12-31,sh600008,12650000000.0,1,0.056985,21,0.0834757559339
2007-01-31,sh600008,13706000000.0,1,-0.044479,20,0.174959321948
2007-02-28,sh600008,16104000000.0,1,0.039773,15,0.204917729852
2007-03-31,sh600008,19404000000.0,1,0.003413,22,0.454649395077
2007-04-30,sh600008,28226000000.0,1,0.060331,21,0.174588840367
2007-05-31,sh600008,33154000000.0,1,0.030075,17,-0.232644069541
2007-06-30,sh600008,25102000000.0,1,-0.066285,21,0.178791692303
2007-07-31,sh600008,29590000000.0,1,-0.000743,22,0.434944489228
2007-08-31,sh600008,42460000000.0,1,-0.034517,22,-0.0523328554122
2007-09-30,sh600008,40238000000.0,1,0.053571,15,-0.00328201206943
2007-10-31,sh600008,40106000000.0,1,0.054977,18,-0.113548175061
2007-11-30,sh600008,35552000000.0,1,-0.044352,22,0.30940714023
2007-12-31,sh600008,46552000000.0,1,0.024201,20,-0.212191812521
2008-01-31,sh600008,36674000000.0,1,0.004822,22,0.0611874142598
2008-02-29,sh600008,38918000000.0,1,0.083946,16,-0.200111095475
2008-03-31,sh600008,31130000000.0,1,-0.049059,21,-0.183747089228
2008-04-30,sh600008,25410000000.0,0,0.0,20,-0.127272945997
2008-05-31,sh600008,22176000000.0,1,0.004985,20,-0.200586834226
2008-06-30,sh600008,17358000000.0,1,0.035433,20,0.0164774266861
2008-07-31,sh600008,17644000000.0,1,-0.041816,23,-0.375312390781
2008-08-31,sh600008,11022000000.0,1,0.04375,21,0.0698597309573
2008-09-30,sh600008,11792000000.0,1,-0.009242,19,-0.30410436746
2008-10-31,sh600008,8206000000.0,1,-0.005333,20,0.292225727979
2008-11-30,sh600008,10604000000.0,1,-0.032129,19,-0.0892118218285
2008-12-31,sh600008,9658000000.0,1,-0.028761,23,0.170844171022
2009-01-31,sh600008,11308000000.0,1,-0.037453,14,0.0680929905901
2009-02-28,sh600008,12078000000.0,1,-0.014363,20,0.154827113049
2009-03-31,sh600008,13948000000.0,1,0.007949,22,-0.0126176724722
2009-04-30,sh600008,13772000000.0,1,0.003205,20,0.0401287534944
2009-05-31,sh600008,14080000000.0,1,-0.009288,18,0.0234374589432
2009-06-30,sh600008,14410000000.0,1,-0.019461,22,0.125188534536
2009-07-31,sh600008,16214000000.0,1,0.036568,22,-0.196743240517
2009-08-31,sh600008,13024000000.0,1,-0.073552,20,-0.00675861075193
2009-09-30,sh600008,12936000000.0,1,0.015544,22,0.0680278494894
2009-10-31,sh600008,13816000000.0,1,0.026144,16,0.171975108993
2009-11-30,sh600008,16192000000.0,1,0.071325,21,-0.0163042888778
2009-12-31,sh600008,15928000000.0,1,0.011173,22,-0.0856319799842
2010-01-31,sh600008,14564000000.0,1,-0.003012,20,0.225076759868
2010-02-28,sh600008,17842000000.0,1,-0.024067,15,-0.0431561767192
2010-03-31,sh600008,17072000000.0,1,-0.017722,22,-0.0734511586876
2010-04-30,sh600008,15818000000.0,1,0.019858,20,-0.13517041964
2010-05-31,sh600008,13442000000.0,1,-0.048287,20,-0.104746141171
2010-06-30,sh600008,12034000000.0,1,-0.024955,19,0.104204927964
2010-07-31,sh600008,13288000000.0,1,-0.006579,22,-0.00165649862925
2010-08-31,sh600008,13266000000.0,1,-0.009852,22,0.00663422191669
2010-09-30,sh600008,13354000000.0,1,0.01675,19,0.0576619923414
2010-10-31,sh600008,14124000000.0,1,0.003125,16,0.0591906773218
2010-11-30,sh600008,14960000000.0,1,-0.029957,22,-0.010294498911
2010-12-31,sh600008,14806000000.0,1,0.013554,21,1.2807755656e-07
2011-01-31,sh600008,14806000000.0,1,0.071656,20,0.0193162055407
2011-02-28,sh600008,15092000000.0,1,0.016296,15,-0.00583081561954
2011-03-31,sh600008,15004000000.0,0,0.0,22,-0.0263929248743
2011-04-30,sh600008,14608000000.0,1,0.018405,19,-0.0647578943434
2011-05-31,sh600008,13376000000.0,1,0.01305,19,-0.0690794764026
2011-06-30,sh600008,12452000000.0,1,0.005329,21,-0.00176495261532
2011-07-31,sh600008,12430000000.0,1,0.010733,21,-0.0566361627374
2011-08-31,sh600008,11726000000.0,1,-0.005597,23,-0.0788001487321
2011-09-30,sh600008,10802000000.0,1,-0.004057,21,0.132384091173
2011-10-31,sh600008,12232000000.0,1,0.00361,16,-0.0107900702315
2011-11-30,sh600008,12100000000.0,1,-0.051724,22,-0.0545442749306
2011-12-31,sh600008,11440000000.0,1,0.011673,21,0.00384719111977
2012-01-31,sh600008,11484000000.0,1,0.007722,15,0.0574708206373
2012-02-29,sh600008,12144000000.0,1,-0.024735,21,-0.108699199248
2012-03-31,sh600008,10824000000.0,1,-0.008065,21,0.101625840606
2012-04-30,sh600008,11924000000.0,1,0.003704,17,0.0202960113215
2012-05-31,sh600008,12166000000.0,1,0.001812,21,-0.0942056469564
2012-06-30,sh600008,10758000000.0,1,0.010331,20,-0.0879364987005
2012-07-31,sh600008,9812000000.0,1,-0.02193,22,-0.0403601279901
2012-08-31,sh600008,9416000000.0,1,0.014218,23,-0.0420552857232
2012-09-30,sh600008,9020000000.0,1,0.0199,20,-6.70979981465e-07
2012-10-31,sh600008,9020000000.0,1,0.007371,18,-0.0439038503036
2012-11-30,sh600008,8624000000.0,1,0.020833,22,0.114797498006
2012-12-31,sh600008,9614000000.0,1,0.016279,21,0.038900644746
2013-01-31,sh600008,9988000000.0,1,0.008889,20,0.222468388667
2013-02-28,sh600008,12210000000.0,1,0.0,15,0.401800988574
2013-03-31,sh600008,17116000000.0,1,-0.006386,21,-0.0539844591271
2013-04-30,sh600008,16192000000.0,1,-0.036649,18,0.158236664228
2013-05-31,sh600008,18414000000.0,1,0.015777,22,-0.237753445433
2013-06-30,sh600008,14036000000.0,1,-0.012384,17,0.0987438101179
2013-07-31,sh600008,15422000000.0,1,0.024854,23,-0.0699009106397
2013-08-31,sh600008,14344000000.0,1,-0.035503,17,0.0613499405357
2013-09-30,sh600008,15224000000.0,1,0.010219,19,0.00289211944624
2013-10-31,sh600008,15268000000.0,1,-0.021157,18,0.0878957888086
2013-11-30,sh600008,16610000000.0,1,0.024423,21,-0.104635700798
2013-12-31,sh600008,14872000000.0,1,-0.00295,22,-0.0784038218699
2014-01-31,sh600008,13706000000.0,1,-0.018898,21,0.0802577154935
2014-02-28,sh600008,14806000000.0,1,0.007485,16,-0.0193152167295
2014-03-31,sh600008,14520000000.0,1,0.006098,21,-0.0242434796836
2014-04-30,sh600008,14168000000.0,1,-0.004637,21,-0.0308620339456
2014-05-31,sh600008,13398000000.0,1,-0.004902,20,0.0147771529984
2014-06-30,sh600008,13596000000.0,1,0.013115,20,0.027509625832
2014-07-31,sh600008,13970000000.0,1,0.001577,23,0.0519698564967
2014-08-31,sh600008,14696000000.0,1,0.007541,21,0.152695320116
2014-09-30,sh600008,16940000000.0,1,0.0,21,-0.0116879631759
2014-10-31,sh600008,16742000000.0,1,0.01738,18,0.0223373548338
2014-11-30,sh600008,17116000000.0,1,-0.010178,20,0.516709994766
2014-12-31,sh600008,25960000000.0,1,0.006826,23,-0.00847524853603
2015-01-31,sh600008,28200592630.0,1,0.012987,20,0.0666667689918
2015-02-28,sh600008,30080632130.0,1,-0.0016,15,0.203528943356
2015-03-31,sh600008,36202812070.0,1,-0.014436,22,0.0459364022048
2015-04-30,sh600008,37865923940.0,1,-0.020574,21,-0.0541052309154
2015-05-31,sh600008,35817000000.0,1,-0.037565,20,-0.0244752133651
2015-06-30,sh600008,34588000000.0,1,0.03835,21,-0.236236124412
2015-07-31,sh600008,26417000000.0,1,0.012004,23,-0.127738111679
2015-08-31,sh600008,23043000000.0,1,0.007376,21,-0.0784520383486
2015-09-30,sh600008,21235000000.0,1,0.001136,20,0.233826734104
2015-10-31,sh600008,26200000000.0,1,-0.010919,17,-0.0303606719818
2015-11-30,sh600008,25405000000.0,1,0.015414,21,-0.0332074083243
2015-12-31,sh600008,24561000000.0,1,-0.012597,23,-0.32679128
2016-01-31,sh600008,16535000000.0,1,0.037821,20,0.0553947201052
2016-02-29,sh600008,17451000000.0,1,-0.099502,16,0.168509650009
2016-03-31,sh600008,20391000000.0,1,-0.008206,23,-0.0401885729072
2016-04-30,sh600008,19571693343.4,1,-0.004902,20,0.00250541689211
2016-05-31,sh600008,19282456496.0,1,0.044386,21,-0.0274996371714
2016-06-30,sh600008,18752188942.4,1,-0.010178,20,0.0051418693307
2016-07-31,sh600008,18848601224.8,1,-0.012626,21,0.0639363199161
2016-08-31,sh600008,20053754755.8,1,-0.009524,23,0.00721068916906
2016-09-30,sh600008,20198373179.6,1,0.002392,20,0.0119324669465
2016-10-31,sh600008,20439403885.8,1,-0.002353,16,0.0188678228632
2016-11-30,sh600008,20825053015.7,1,-0.013699,22,-0.0486106656778
2016-12-31,sh600008,19812724049.6,1,-0.002427,22,0.017031082055
2017-01-31,sh600008,20150167038.3,1,0.002398,18,0.0358844028091
2017-02-28,sh600008,20873259156.9,0,0.0,13,-0.00461850795797
2017-03-31,sh600008,20776846874.4,1,0.007009,15,
1998-02-28,sh600009,8064000000.0,1,-0.006652,8,0.116073169891
1998-03-31,sh600009,9000000000.0,1,-0.015748,22,-1.12362569848e-06
1998-04-30,sh600009,9000000000.0,1,0.01626,22,-0.00100003914771
1998-05-31,sh600009,8991000000.0,1,0.051579,20,-0.00300481687108
1998-06-30,sh600009,8964000000.0,1,0.007078,22,0.1435780371
1998-07-31,sh600009,10251000000.0,1,0.020609,23,-0.105355384504
1998-08-31,sh600009,9171000000.0,1,-0.017358,21,0.0363073529385
1998-09-30,sh600009,9504000000.0,1,0.000948,22,0.249997475533
1998-10-31,sh600009,11880000000.0,1,0.001517,20,0.143181909043
1998-11-30,sh600009,13581000000.0,1,0.014113,21,-0.122266578828
1998-12-31,sh600009,11920500000.0,1,0.003409,23,0.0736126762385
1999-01-31,sh600009,12798000000.0,1,-0.016598,20,-0.0263710093555
1999-02-28,sh600009,12460500000.0,1,0.015402,7,0.094256920958
1999-03-31,sh600009,13635000000.0,1,0.004975,23,0.0247528089432
1999-04-30,sh600009,13972500000.0,1,-0.018027,22,0.302416124178
1999-05-31,sh600009,18198000000.0,1,0.014296,20,0.0519296742003
1999-06-30,sh600009,19143000000.0,0,0.0,21,-0.129054448703
1999-07-31,sh600009,16672500000.0,1,0.020661,22,0.0137661670368
1999-08-31,sh600009,16902000000.0,1,-0.000798,22,0.00638909377979
1999-09-30,sh600009,17010000000.0,1,0.003984,22,-0.0484134201494
1999-10-31,sh600009,16186500000.0,1,0.009259,16,-0.129275459514
1999-11-30,sh600009,14094000000.0,1,-0.000957,22,-0.074712293193
1999-12-31,sh600009,13041000000.0,1,0.0,21,-0.00620935511145
2000-01-31,sh600009,12960000000.0,1,-0.020408,19,0.130208449313
2000-02-29,sh600009,14647500000.0,1,0.098178,12,-0.0774209811266
2000-03-31,sh600009,13513500000.0,1,-0.011846,23,0.0269723128554
2000-04-30,sh600009,13878000000.0,1,0.010816,20,-0.0126480681782
2000-05-31,sh600009,13702500000.0,1,-0.000984,18,0.0236444634284
2000-06-30,sh600009,14026500000.0,1,-0.002879,21,0.0587110101589
2000-07-31,sh600009,14850000000.0,1,0.006404,21,-0.0663620440961
2000-08-31,sh600009,13864500000.0,1,0.0,23,-0.0457661525117
2000-09-30,sh600009,13354473720.0,1,0.004098,21,-0.00612252632932
2000-10-31,sh600009,13272711640.0,1,0.001028,17,0.0225880043681
2000-11-30,sh600009,13572505940.0,1,0.002012,22,-0.0160636092302
2000-12-31,sh600009,13536799780.0,1,0.009269,21,0.0346910092859
2001-01-31,sh600009,14006443850.0,1,0.00396,14,0.017752034307
2001-02-28,sh600009,14255078950.0,1,0.008798,18,0.0377912945793
2001-03-31,sh600009,14903741480.0,1,-0.003721,22,-0.047615165485
2001-04-30,sh600009,14194039500.0,1,0.001965,21,0.00294060558252
2001-05-31,sh600009,14235786680.0,1,-0.005831,17,0.014956254273
2001-06-30,sh600009,14040966530.0,1,-0.00546,21,-0.0981165889918
2001-07-31,sh600009,12850613230.0,1,0.002203,22,-0.00769177334421
2001-08-31,sh600009,12751762360.0,1,-0.001106,23,-0.0110739614357
2001-09-30,sh600009,12611814890.0,1,0.002245,20,-0.067188038955
2001-10-31,sh600009,11764436510.0,1,0.008475,18,0.0420162120605
2001-11-30,sh600009,12258740560.0,1,0.018779,22,-0.0345626049786
2001-12-31,sh600009,11835132660.0,1,0.02445,21,0.0131266038483
2002-01-31,sh600009,11990486430.0,1,0.041718,20,0.00235695577481
2002-02-28,sh600009,12018732570.0,1,-0.015046,10,0.0564045168629
2002-03-31,sh600009,12696844900.0,1,-0.00663,21,0.0111231602897
2002-04-30,sh600009,12838077880.0,1,0.001101,22,-0.0440041447878
